Id,Sold Price
49584,723844
49585,722968
49586,332367
49587,722107
49588,1017941
49589,1454002
49590,2301082
49591,1118110
49592,725847
49593,1034457
49594,1006301
49595,2373253
49596,785773
49597,690898
49598,531280
49599,3015005
49600,411016
49601,939021
49602,3177423
49603,829217
49604,1199651
49605,404899
49606,791975
49607,5593410
49608,488427
49609,455871
49610,1104548
49611,865858
49612,1323907
49613,459204
49614,1101578
49615,1496696
49616,1460076
49617,666119
49618,1260561
49619,1504264
49620,1282820
49621,605975
49622,794650
49623,817769
49624,1278483
49625,1652748
49626,1506858
49627,1058235
49628,1194740
49629,877605
49630,1030165
49631,534069
49632,842242
49633,2710456
49634,859703
49635,590865
49636,1455606
49637,1243841
49638,1123218
49639,1414787
49640,845376
49641,917685
49642,1002943
49643,851542
49644,1019976
49645,376862
49646,566447
49647,790393
49648,569115
49649,1048481
49650,612642
49651,1825934
49652,772137
49653,2191585
49654,752299
49655,1139855
49656,1544508
49657,582064
49658,644117
49659,882726
49660,819730
49661,918364
49662,3202743
49663,620647
49664,9851765
49665,1144806
49666,981665
49667,820956
49668,856612
49669,736886
49670,700246
49671,1460904
49672,246774
49673,1403718
49674,675486
49675,1090151
49676,688457
49677,1317556
49678,647640
49679,2904620
49680,638520
49681,917772
49682,1232658
49683,682688
49684,744522
49685,1065317
49686,882803
49687,563797
49688,842325
49689,636254
49690,1066632
49691,2266463
49692,1278968
49693,1829483
49694,1007962
49695,1648464
49696,675501
49697,460589
49698,3284138
49699,500085
49700,1026006
49701,680647
49702,731793
49703,1300485
49704,2504682
49705,797933
49706,771631
49707,987671
49708,1354301
49709,885043
49710,1673443
49711,435498
49712,750746
49713,2332505
49714,836634
49715,1013693
49716,624429
49717,1434688
49718,2088689
49719,1550727
49720,2371707
49721,1730787
49722,1136831
49723,500913
49724,1191534
49725,475007
49726,1111989
49727,1696585
49728,1136994
49729,968467
49730,1320516
49731,625205
49732,5515544
49733,1039610
49734,976640
49735,330390
49736,706713
49737,657737
49738,2264245
49739,928380
49740,976945
49741,821174
49742,1620305
49743,660458
49744,2583347
49745,3749958
49746,2791315
49747,1643831
49748,689557
49749,740081
49750,951278
49751,2433712
49752,838384
49753,1394468
49754,1222613
49755,656013
49756,757062
49757,1287494
49758,2422631
49759,1391338
49760,1649244
49761,865901
49762,423698
49763,1509816
49764,899832
49765,1109690
49766,606440
49767,1239061
49768,1218934
49769,1341977
49770,972398
49771,1183628
49772,1045234
49773,902381
49774,1163593
49775,1222400
49776,1829503
49777,1710131
49778,1910736
49779,3026560
49780,657765
49781,1249181
49782,735008
49783,858590
49784,1288179
49785,2276835
49786,9997247
49787,1154910
49788,2059138
49789,1036551
49790,3828386
49791,706987
49792,451652
49793,985951
49794,624349
49795,1443033
49796,894501
49797,662635
49798,2883331
49799,2060964
49800,1143920
49801,2721874
49802,594649
49803,633227
49804,2404874
49805,883013
49806,2426559
49807,1253910
49808,610087
49809,772368
49810,1330031
49811,689933
49812,1552631
49813,1614842
49814,1174231
49815,697029
49816,757813
49817,728568
49818,599226
49819,419283
49820,605542
49821,1064103
49822,1612550
49823,1155356
49824,1168089
49825,2551533
49826,696079
49827,885356
49828,611253
49829,1337632
49830,698039
49831,1451990
49832,963996
49833,604391
49834,1039978
49835,1338033
49836,2054110
49837,1123862
49838,925612
49839,942432
49840,2580703
49841,958711
49842,1074793
49843,1369540
49844,865092
49845,682521
49846,930510
49847,758884
49848,872393
49849,661916
49850,596872
49851,688671
49852,773859
49853,950559
49854,680553
49855,1161459
49856,938008
49857,858636
49858,716358
49859,586712
49860,1528461
49861,2313990
49862,747029
49863,551397
49864,1095727
49865,3792810
49866,767602
49867,4338505
49868,1114430
49869,818508
49870,271825
49871,643595
49872,896294
49873,797161
49874,1126427
49875,2149682
49876,1835480
49877,1830486
49878,902356
49879,1127397
49880,1161241
49881,920844
49882,638351
49883,1252098
49884,1608047
49885,583723
49886,1728707
49887,1831347
49888,659195
49889,1446077
49890,2584631
49891,520922
49892,929213
49893,681002
49894,735673
49895,637571
49896,2026816
49897,1024901
49898,605778
49899,1551234
49900,1082633
49901,836164
49902,914741
49903,882720
49904,281910
49905,1395677
49906,471143
49907,1222225
49908,1510472
49909,1732463
49910,1318380
49911,662064
49912,1076008
49913,584539
49914,658226
49915,935939
49916,1451128
49917,611199
49918,1925691
49919,1529496
49920,970612
49921,1343553
49922,1197452
49923,1007883
49924,943276
49925,1081370
49926,1884096
49927,1738566
49928,743557
49929,1942633
49930,2407228
49931,1048014
49932,1066571
49933,783701
49934,2526955
49935,1344926
49936,505498
49937,1282486
49938,1319644
49939,825996
49940,1055613
49941,2234019
49942,1557839
49943,705336
49944,1520061
49945,684434
49946,967579
49947,1131003
49948,809444
49949,1154880
49950,1415263
49951,763988
49952,1675580
49953,1300209
49954,1229159
49955,338256
49956,674505
49957,666557
49958,772125
49959,1096277
49960,1707867
49961,794238
49962,1343583
49963,629957
49964,1646373
49965,2062623
49966,981000
49967,1082565
49968,612321
49969,281191
49970,1314606
49971,1143389
49972,1648275
49973,2278796
49974,1494947
49975,6299401
49976,1287066
49977,590764
49978,1715077
49979,2301594
49980,1231492
49981,549875
49982,1082799
49983,671287
49984,1667304
49985,1030681
49986,1713657
49987,770770
49988,772742
49989,959448
49990,1509233
49991,883526
49992,602301
49993,1633512
49994,1048781
49995,759511
49996,989826
49997,569509
49998,517872
49999,1589375
50000,2157149
50001,363023
50002,834862
50003,1191116
50004,1089585
50005,1200855
50006,5466897
50007,1832988
50008,1007726
50009,1364743
50010,1074118
50011,832578
50012,1236300
50013,858497
50014,636410
50015,1357716
50016,7960602
50017,1348007
50018,2445824
50019,700635
50020,785522
50021,2001314
50022,1065298
50023,709776
50024,977101
50025,765038
50026,3271628
50027,789782
50028,534920
50029,4560473
50030,1063727
50031,1974723
50032,835886
50033,2044010
50034,1387622
50035,1363129
50036,1649220
50037,1392921
50038,1598056
50039,1310277
50040,2237648
50041,986225
50042,1918671
50043,1285042
50044,1361698
50045,1030139
50046,1821822
50047,1402294
50048,1455410
50049,1452274
50050,2499349
50051,2559074
50052,1602687
50053,689425
50054,566243
50055,2148551
50056,712720
50057,1426083
50058,2331949
50059,602844
50060,1142093
50061,1215907
50062,628917
50063,676099
50064,638331
50065,3623857
50066,2026074
50067,1731884
50068,1083940
50069,1731154
50070,1996751
50071,1377608
50072,831104
50073,684550
50074,3809062
50075,2081271
50076,467706
50077,3775864
50078,3916339
50079,1511763
50080,1653593
50081,970818
50082,681796
50083,3959956
50084,766480
50085,1372199
50086,1210235
50087,754794
50088,1076479
50089,1492265
50090,1453084
50091,771765
50092,1368492
50093,1069629
50094,514669
50095,605338
50096,876528
50097,375225
50098,1419276
50099,973522
50100,757675
50101,1030103
50102,1627849
50103,765613
50104,1458251
50105,1217075
50106,829444
50107,939209
50108,273886
50109,494817
50110,836467
50111,813461
50112,666029
50113,551859
50114,2375323
50115,969668
50116,12096626
50117,749050
50118,592580
50119,656504
50120,794654
50121,770771
50122,574614
50123,1479074
50124,1549957
50125,1195320
50126,1331569
50127,1020653
50128,683919
50129,913791
50130,707812
50131,2193691
50132,2598727
50133,889259
50134,1427907
50135,386029
50136,839111
50137,724573
50138,879805
50139,874659
50140,810283
50141,2426565
50142,773933
50143,1180307
50144,4691956
50145,795351
50146,6012416
50147,354647
50148,677010
50149,805812
50150,2178766
50151,1084159
50152,828481
50153,1067662
50154,667654
50155,977924
50156,720939
50157,1308005
50158,1218454
50159,893082
50160,620567
50161,1098274
50162,1254819
50163,1587313
50164,2748350
50165,1473538
50166,1834641
50167,2210175
50168,30400368
50169,957473
50170,1236154
50171,576728
50172,1660623
50173,1051387
50174,1450063
50175,769198
50176,694020
50177,662624
50178,419490
50179,985956
50180,1397493
50181,529407
50182,1907894
50183,1057745
50184,1020493
50185,604025
50186,848364
50187,1535602
50188,1141995
50189,1254425
50190,1382048
50191,1383565
50192,699503
50193,1027211
50194,1671841
50195,704949
50196,1582256
50197,2372846
50198,1233890
50199,2446746
50200,1039842
50201,3894376
50202,722137
50203,545642
50204,1947403
50205,613099
50206,617140
50207,862857
50208,1674221
50209,650411
50210,906591
50211,790331
50212,935660
50213,1568547
50214,605268
50215,994769
50216,1216572
50217,905855
50218,2667469
50219,1187164
50220,1209324
50221,873299
50222,742706
50223,1030610
50224,1113270
50225,1319790
50226,1055977
50227,653432
50228,1642408
50229,760231
50230,638499
50231,1307352
50232,731232
50233,616508
50234,1926100
50235,627497
50236,1441802
50237,1393921
50238,1472817
50239,3064588
50240,859522
50241,846004
50242,1589286
50243,890418
50244,502735
50245,1320010
50246,1823409
50247,1928559
50248,998827
50249,794029
50250,630638
50251,1527483
50252,372983
50253,1371001
50254,1003688
50255,788164
50256,733157
50257,939426
50258,813240
50259,1239208
50260,1755925
50261,600083
50262,665958
50263,759150
50264,5151710
50265,1228564
50266,988474
50267,607906
50268,1199058
50269,896620
50270,1358841
50271,1695198
50272,2306618
50273,556434
50274,894890
50275,844576
50276,957666
50277,921907
50278,858462
50279,1394391
50280,1107408
50281,3859041
50282,813335
50283,1333158
50284,2238611
50285,513589
50286,1263436
50287,725363
50288,1351016
50289,1011669
50290,931639
50291,1399202
50292,947413
50293,3827446
50294,968860
50295,912791
50296,2822843
50297,3037802
50298,762654
50299,1010189
50300,935413
50301,432345
50302,1470202
50303,382669
50304,880719
50305,1156082
50306,1003498
50307,1962243
50308,760101
50309,3528108
50310,1183962
50311,859035
50312,1972493
50313,550828
50314,855646
50315,799468
50316,1155509
50317,811167
50318,1443815
50319,2096854
50320,1219751
50321,1083593
50322,583194
50323,753408
50324,2727387
50325,1534915
50326,904315
50327,1461390
50328,778957
50329,506977
50330,1050833
50331,1022146
50332,376244
50333,588503
50334,4306543
50335,770044
50336,269269
50337,678164
50338,983436
50339,617648
50340,694605
50341,814536
50342,1120594
50343,809801
50344,2581648
50345,1654856
50346,951725
50347,1574837
50348,1287353
50349,2919985
50350,827399
50351,2412717
50352,2789792
50353,1382152
50354,1203256
50355,840322
50356,770082
50357,5434545
50358,555941
50359,640873
50360,739067
50361,1405310
50362,1503055
50363,873224
50364,1479967
50365,1884997
50366,1403631
50367,719255
50368,1205642
50369,740219
50370,1591988
50371,870958
50372,819786
50373,680323
50374,4256601
50375,660668
50376,1907715
50377,618933
50378,607845
50379,1359763
50380,1190559
50381,1513982
50382,731954
50383,928911
50384,3739316
50385,1644072
50386,1760294
50387,1594089
50388,1011078
50389,820580
50390,2734181
50391,785231
50392,430460
50393,1451833
50394,2050345
50395,1708782
50396,702425
50397,1342348
50398,1018935
50399,764126
50400,753811
50401,1704315
50402,872560
50403,848835
50404,1744920
50405,614282
50406,1261833
50407,948585
50408,1343333
50409,879998
50410,2124954
50411,2017075
50412,1435378
50413,580484
50414,1598784
50415,312936
50416,2292986
50417,1276330
50418,1027297
50419,642873
50420,695292
50421,1757659
50422,7174889
50423,1709804
50424,1704619
50425,3457758
50426,1627021
50427,2908659
50428,1132970
50429,924283
50430,1513914
50431,854659
50432,711408
50433,696093
50434,1942607
50435,649430
50436,626420
50437,825299
50438,1693748
50439,533718
50440,1304615
50441,1467016
50442,843779
50443,744007
50444,904697
50445,1744931
50446,654618
50447,1152492
50448,986298
50449,884821
50450,1877252
50451,2380251
50452,2282362
50453,1209495
50454,713178
50455,1343260
50456,1013512
50457,1052250
50458,759165
50459,2764704
50460,1418620
50461,677058
50462,783866
50463,884039
50464,965615
50465,748974
50466,900526
50467,1346722
50468,854404
50469,3336316
50470,868287
50471,1530495
50472,991035
50473,429441
50474,1108394
50475,1398086
50476,1386408
50477,3368745
50478,1382379
50479,961022
50480,2445599
50481,1849367
50482,1099285
50483,1284071
50484,511019
50485,601901
50486,683897
50487,925833
50488,709183
50489,1830777
50490,787420
50491,1678244
50492,1054108
50493,1492678
50494,634111
50495,989582
50496,2126190
50497,983193
50498,2085057
50499,670089
50500,982068
50501,2254306
50502,815648
50503,1232771
50504,1537411
50505,679436
50506,809883
50507,2394600
50508,1765046
50509,1670277
50510,999331
50511,784234
50512,1199114
50513,675705
50514,873474
50515,710997
50516,1993021
50517,4331351
50518,1271751
50519,746276
50520,436446
50521,1221907
50522,950092
50523,754616
50524,714568
50525,1209426
50526,1088150
50527,748087
50528,1061742
50529,1771579
50530,1139072
50531,2460240
50532,693639
50533,3156298
50534,791457
50535,504918
50536,505921
